Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:05:24 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
4.766431, -0.0083925, , , , , , , , , 4.766431, -0.0090639, 4.766431, 0.03122, 4.766431, -0.0265202, 4.766431, -0.0397803, 4.766431, -0.0043641, 4.766431, -0.0226596, , , , , , , 
4.7668966, -0.0109102, , , , , , , , , 4.7668966, -0.008896, 4.7668966, 0.0275273, 4.7668966, -0.0283665, 4.7668966, -0.0364233, 4.7668966, -0.0062104, 4.7668966, -0.0236667, , , , , , , 
4.7673621, -0.0095674, , , , , , , , , 4.7673621, -0.0092317, 4.7673621, 0.0240024, 4.7673621, -0.0297093, 4.7673621, -0.0364233, 4.7673621, -0.008896, 4.7673621, -0.0223239, , , , , , , 
4.7678276, -0.005539, , , , , , , , , 4.7678276, -0.0102388, 4.7678276, 0.0219883, 4.7678276, -0.0287022, 4.7678276, -0.0364233, 4.7678276, -0.0085603, 4.7678276, -0.0193027, , , , , , , 
4.7682931, -0.0041962, , , , , , , , , 4.7682931, -0.0112459, 4.7682931, 0.0186313, 4.7682931, -0.0283665, 4.7682931, -0.0354162, 4.7682931, -0.0062104, 4.7682931, -0.0171206, , , , , , , 
4.7687586, -0.0068818, , , , , , , , , 4.7687586, -0.0109102, 4.7687586, 0.0151064, 4.7687586, -0.0280308, 4.7687586, -0.033402, 4.7687586, -0.0052033, 4.7687586, -0.0159457, , , , , , , 
4.7692241, -0.0115816, , , , , , , , , 4.7692241, -0.0104067, 4.7692241, 0.0139315, 4.7692241, -0.0273594, 4.7692241, -0.0303807, 4.7692241, -0.0043641, 4.7692241, -0.0176242, , , , , , , 
4.7696897, -0.0135958, , , , , , , , , 4.7696897, -0.0114137, 4.7696897, 0.0162814, 4.7696897, -0.0280308, 4.7696897, -0.0283665, 4.7696897, -0.0041962, 4.7696897, -0.0219883, , , , , , , 
4.7701552, -0.0115816, , , , , , , , , 4.7701552, -0.0109102, 4.7701552, 0.0159457, 4.7701552, -0.0283665, 4.7701552, -0.0270237, 4.7701552, -0.002182, 4.7701552, -0.0243381, , , , , , , 
4.7706207, -0.0095674, , , , , , , , , 4.7706207, -0.0099031, 4.7706207, 0.0149386, 4.7706207, -0.0280308, 4.7706207, -0.0243381, 4.7706207, -0.0001678, 4.7706207, -0.0231632, , , , , , , 
4.7710862, -0.010071, , , , , , , , , 4.7710862, -0.0105745, 4.7710862, 0.0146029, 4.7710862, -0.0275273, 4.7710862, -0.0196384, 4.7710862, -0.0005035, 4.7710862, -0.0236667, , , , , , , 
4.7715517, -0.0125887, , , , , , , , , 4.7715517, -0.0102388, 4.7715517, 0.01561, 4.7715517, -0.0263523, 4.7715517, -0.0149386, 4.7715517, -0.0025177, 4.7715517, -0.0246738, , , , , , , 
4.7720172, -0.0129244, , , , , , , , , 4.7720172, -0.0097353, 4.7720172, 0.0171206, 4.7720172, -0.0250095, 4.7720172, -0.0102388, 4.7720172, -0.0041962, 4.7720172, -0.0263523, , , , , , , 
4.7724828, -0.0119173, , , , , , , , , 4.7724828, -0.0097353, 4.7724828, 0.0176242, 4.7724828, -0.0246738, 4.7724828, -0.0038605, 4.7724828, -0.0045319, 4.7724828, -0.0261845, , , , , , , 
4.7729483, -0.0075532, , , , , , , , , 4.7729483, -0.0104067, 4.7729483, 0.0186313, 4.7729483, -0.0251774, 4.7729483, 0.0018463, 4.7729483, -0.0052033, 4.7729483, -0.0226596, , , , , , , 
4.7734138, -0.0018463, , , , , , , , , 4.7734138, -0.0104067, 4.7734138, 0.0204776, 4.7734138, -0.0261845, 4.7734138, 0.0052033, 4.7734138, -0.0068818, 4.7734138, -0.0191348, , , , , , , 
4.7738793, 0.0018463, , , , , , , , , 4.7738793, -0.0109102, 4.7738793, 0.0196384, 4.7738793, -0.0265202, 4.7738793, 0.0065461, 4.7738793, -0.0063783, 4.7738793, -0.0176242, , , , , , , 
4.7743448, 0.0001678, , , , , , , , , 4.7743448, -0.0099031, 4.7743448, 0.0166171, 4.7743448, -0.0260166, 4.7743448, 0.0083925, 4.7743448, -0.005539, 4.7743448, -0.0176242, , , , , , , 
4.7748103, -0.005539, , , , , , , , , 4.7748103, -0.0082246, 4.7748103, 0.0139315, 4.7748103, -0.0250095, 4.7748103, 0.011078, 4.7748103, -0.0046998, 4.7748103, -0.0196384, , , , , , , 
4.7752759, -0.0097353, , , , , , , , , 4.7752759, -0.0068818, 4.7752759, 0.0132601, 4.7752759, -0.0250095, 4.7752759, 0.0146029, 4.7752759, -0.005539, 4.7752759, -0.0218204, , , , , , , 
4.7757414, -0.0105745, , , , , , , , , 4.7757414, -0.0065461, 4.7757414, 0.0135958, 4.7757414, -0.0270237, 4.7757414, 0.0179599, 4.7757414, -0.0048676, 4.7757414, -0.0223239, , , , , , , 
4.7762069, -0.0129244, , , , , , , , , 4.7762069, -0.0062104, 4.7762069, 0.0139315, 4.7762069, -0.0270237, 4.7762069, 0.023331, 4.7762069, -0.0011749, 4.7762069, -0.0219883, , , , , , , 
4.7766724, -0.0169528, , , , , , , , , 4.7766724, -0.0065461, 4.7766724, 0.0152743, 4.7766724, -0.0261845, 4.7766724, 0.0290379, 4.7766724, -0.0008392, 4.7766724, -0.0206455, , , , , , , 
4.7771379, -0.0166171, , , , , , , , , 4.7771379, -0.0077211, 4.7771379, 0.0149386, 4.7771379, -0.0256809, 4.7771379, 0.0327306, 4.7771379, -0.0030213, 4.7771379, -0.0191348, , , , , , , 
4.7776034, -0.0102388, , , , , , , , , 4.7776034, -0.0078889, 4.7776034, 0.0146029, 4.7776034, -0.0283665, 4.7776034, 0.0352483, 4.7776034, -0.0041962, 4.7776034, -0.0172885, , , , , , , 
4.778069, -0.0041962, , , , , , , , , 4.778069, -0.0063783, 4.778069, 0.0169528, 4.778069, -0.0310521, 4.778069, 0.0407874, 4.778069, -0.0003357, 4.778069, -0.0149386, , , , , , , 
4.7785345, -0.002182, , , , , , , , , 4.7785345, -0.0045319, 4.7785345, 0.0186313, 4.7785345, -0.0317235, 4.7785345, 0.04448, 4.7785345, 0.0038605, 4.7785345, -0.0142672, , , , , , , 
4.779, -0.0048676, , , , , , , , , 4.779, -0.0048676, 4.779, 0.0171206, 4.779, -0.030045, 4.779, 0.0421302, 4.779, 0.0050355, 4.779, -0.0149386, , , , , , , 
4.7794655, -0.0095674, , , , , , , , , 4.7794655, -0.005539, 4.7794655, 0.0129244, 4.7794655, -0.0285344, 4.7794655, 0.0412909, 4.7794655, 0.0041962, 4.7794655, -0.0142672, , , , , , , 
4.779931, -0.0115816, , , , , , , , , 4.779931, -0.0046998, 4.779931, 0.0112459, 4.779931, -0.0276951, 4.779931, 0.0428016, 4.779931, 0.0018463, 4.779931, -0.012253, , , , , , , 
4.7803966, -0.0109102, , , , , , , , , 4.7803966, -0.0028534, 4.7803966, 0.0129244, 4.7803966, -0.026688, 4.7803966, 0.0441444, 4.7803966, 0.0016785, 4.7803966, -0.0095674, , , , , , , 
4.7808621, -0.0095674, , , , , , , , , 4.7808621, -0.0028534, 4.7808621, 0.0157778, 4.7808621, -0.0263523, 4.7808621, 0.0464942, 4.7808621, 0.0025177, 4.7808621, -0.008896, , , , , , , 
4.7813276, -0.008896, , , , , , , , , 4.7813276, -0.0035248, 4.7813276, 0.0166171, 4.7813276, -0.026688, 4.7813276, 0.0522011, 4.7813276, 0.0025177, 4.7813276, -0.0104067, , , , , , , 
4.7817931, -0.0109102, , , , , , , , , 4.7817931, -0.0031891, 4.7817931, 0.0146029, 4.7817931, -0.0275273, 4.7817931, 0.0569009, 4.7817931, -0.0001678, 4.7817931, -0.0129244, , , , , , , 
4.7822586, -0.014435, , , , , , , , , 4.7822586, -0.0031891, 4.7822586, 0.0146029, 4.7822586, -0.0285344, 4.7822586, 0.0636149, 4.7822586, -0.0082246, 4.7822586, -0.0142672, , , , , , , 
4.7827241, -0.017792, , , , , , , , , 4.7827241, -0.0041962, 4.7827241, 0.0159457, 4.7827241, -0.0297093, 4.7827241, 0.070161, 4.7827241, -0.0193027, 4.7827241, -0.0152743, , , , , , , 
4.7831897, -0.018967, , , , , , , , , 4.7831897, -0.0041962, 4.7831897, 0.0172885, 4.7831897, -0.0297093, 4.7831897, 0.0736858, 4.7831897, -0.0203098, 4.7831897, -0.01561, , , , , , , 
4.7836552, -0.0191348, , , , , , , , , 4.7836552, -0.0045319, 4.7836552, 0.0194705, 4.7836552, -0.0297093, 4.7836552, 0.0733501, 4.7836552, -0.0119173, 4.7836552, -0.014435, , , , , , , 
4.7841207, -0.0146029, , , , , , , , , 4.7841207, -0.0048676, 4.7841207, 0.0218204, 4.7841207, -0.0293736, 4.7841207, 0.0730144, 4.7841207, -0.0038605, 4.7841207, -0.0129244, , , , , , , 
4.7845862, -0.0058747, , , , , , , , , 4.7845862, -0.0062104, 4.7845862, 0.0226596, 4.7845862, -0.0297093, 4.7845862, 0.0746929, 4.7845862, -0.0008392, 4.7845862, -0.0135958, , , , , , , 
4.7850517, 0.0001678, , , , , , , , , 4.7850517, -0.0068818, 4.7850517, 0.0219883, 4.7850517, -0.0303807, 4.7850517, 0.0777142, 4.7850517, -0.0038605, 4.7850517, -0.0139315, , , , , , , 
4.7855172, -0.0001678, , , , , , , , , 4.7855172, -0.0057069, 4.7855172, 0.0221561, 4.7855172, -0.0313878, 4.7855172, 0.0800641, 4.7855172, -0.0127565, 4.7855172, -0.014435, , , , , , , 
4.7859828, -0.005539, , , , , , , , , 4.7859828, -0.0052033, 4.7859828, 0.0226596, 4.7859828, -0.0307164, 4.7859828, 0.0810712, 4.7859828, -0.0226596, 4.7859828, -0.0132601, , , , , , , 
4.7864483, -0.0112459, , , , , , , , , 4.7864483, -0.005539, 4.7864483, 0.0206455, 4.7864483, -0.0297093, 4.7864483, 0.0797284, 4.7864483, -0.0261845, 4.7864483, -0.0109102, , , , , , , 
4.7869138, -0.0135958, , , , , , , , , 4.7869138, -0.0065461, 4.7869138, 0.0174563, 4.7869138, -0.030045, 4.7869138, 0.0746929, 4.7869138, -0.0229953, 4.7869138, -0.0085603, , , , , , , 
4.7873793, -0.0129244, , , , , , , , , 4.7873793, -0.0068818, 4.7873793, 0.0172885, 4.7873793, -0.0292058, 4.7873793, 0.0679789, 4.7873793, -0.0164492, 4.7873793, -0.0095674, , , , , , , 
4.7878448, -0.0119173, , , , , , , , , 4.7878448, -0.0062104, 4.7878448, 0.0186313, 4.7878448, -0.027863, 4.7878448, 0.0602579, 4.7878448, -0.0105745, 4.7878448, -0.0115816, , , , , , , 
4.7883103, -0.0135958, , , , , , , , , 4.7883103, -0.0068818, 4.7883103, 0.0198062, 4.7883103, -0.0270237, 4.7883103, 0.0513619, 4.7883103, -0.0062104, 4.7883103, -0.0119173, , , , , , , 
4.7887759, -0.0152743, , , , , , , , , 4.7887759, -0.0072175, 4.7887759, 0.0193027, 4.7887759, -0.0270237, 4.7887759, 0.0454871, 4.7887759, -0.0031891, 4.7887759, -0.0135958, , , , , , , 
4.7892414, -0.0142672, , , , , , , , , 4.7892414, -0.0082246, 4.7892414, 0.0186313, 4.7892414, -0.0276951, 4.7892414, 0.0424659, 4.7892414, -0.0005035, 4.7892414, -0.0184634, , , , , , , 
4.7897069, -0.008896, , , , , , , , , 4.7897069, -0.0085603, 4.7897069, 0.0176242, 4.7897069, -0.0292058, 4.7897069, 0.0391089, 4.7897069, 0.0025177, 4.7897069, -0.0218204, , , , , , , 
4.7901724, -0.0068818, , , , , , , , , 4.7901724, -0.0095674, 4.7901724, 0.0166171, 4.7901724, -0.0303807, 4.7901724, 0.036759, 4.7901724, 0.0035248, 4.7901724, -0.0199741, , , , , , , 
4.7906379, -0.0139315, , , , , , , , , 4.7906379, -0.0105745, 4.7906379, 0.01561, 4.7906379, -0.0298772, 4.7906379, 0.036759, 4.7906379, 0.0015106, 4.7906379, -0.0182956, , , , , , , 
4.7911034, -0.0229953, , , , , , , , , 4.7911034, -0.011078, 4.7911034, 0.0157778, 4.7911034, -0.0298772, 4.7911034, 0.036759, 4.7911034, -0.0005035, 4.7911034, -0.0193027, , , , , , , 
4.791569, -0.0256809, , , , , , , , , 4.791569, -0.012253, 4.791569, 0.0166171, 4.791569, -0.0287022, 4.791569, 0.0359197, 4.791569, 0.0001678, 4.791569, -0.0162814, , , , , , , 
4.7920345, -0.0199741, , , , , , , , , 4.7920345, -0.012253, 4.7920345, 0.0166171, 4.7920345, -0.027863, 4.7920345, 0.0374304, 4.7920345, 0.0031891, 4.7920345, -0.0092317, , , , , , , 
4.7925, -0.0125887, , , , , , , , , 4.7925, -0.012253, 4.7925, 0.0162814, 4.7925, -0.0263523, 4.7925, 0.0399481, 4.7925, 0.0052033, 4.7925, -0.0068818, , , , , , , 
4.7929655, -0.0085603, , , , , , , , , 4.7929655, -0.0115816, 4.7929655, 0.0159457, 4.7929655, -0.0270237, 4.7929655, 0.040116, 4.7929655, 0.0058747, 4.7929655, -0.012253, , , , , , , 
4.793431, -0.0072175, , , , , , , , , 4.793431, -0.0112459, 4.793431, 0.0146029, 4.793431, -0.0276951, 4.793431, 0.0357519, 4.793431, 0.0041962, 4.793431, -0.0208133, , , , , , , 
4.7938966, -0.0058747, , , , , , , , , 4.7938966, -0.0109102, 4.7938966, 0.012253, 4.7938966, -0.026688, 4.7938966, 0.0298772, 4.7938966, 0.0028534, 4.7938966, -0.0243381, , , , , , , 
4.7943621, -0.0045319, , , , , , , , , 4.7943621, -0.0093996, 4.7943621, 0.0112459, 4.7943621, -0.0256809, 4.7943621, 0.0258488, 4.7943621, 0.0028534, 4.7943621, -0.0234989, , , , , , , 
4.7948276, -0.0035248, , , , , , , , , 4.7948276, -0.0099031, 4.7948276, 0.0105745, 4.7948276, -0.0251774, 4.7948276, 0.0236667, 4.7948276, 0.0028534, 4.7948276, -0.0216526, , , , , , , 
4.7952931, -0.002182, , , , , , , , , 4.7952931, -0.012253, 4.7952931, 0.0092317, 4.7952931, -0.0250095, 4.7952931, 0.0226596, 4.7952931, 0.0018463, 4.7952931, -0.018967, , , , , , , 
4.7957586, -0.0008392, , , , , , , , , 4.7957586, -0.0139315, 4.7957586, 0.0078889, 4.7957586, -0.0260166, 4.7957586, 0.0226596, 4.7957586, -0.0001678, 4.7957586, -0.0164492, , , , , , , 
4.7962241, -0.0001678, , , , , , , , , 4.7962241, -0.0125887, 4.7962241, 0.0073854, 4.7962241, -0.0270237, 4.7962241, 0.0196384, 4.7962241, -0.0005035, 4.7962241, -0.0157778, , , , , , , 
4.7966897, -0.0011749, , , , , , , , , 4.7966897, -0.0112459, 4.7966897, 0.0078889, 4.7966897, -0.0263523, 4.7966897, 0.012253, 4.7966897, 0.0018463, 4.7966897, -0.0169528, , , , , , , 
4.7971552, -0.0008392, , , , , , , , , 4.7971552, -0.0119173, 4.7971552, 0.0085603, 4.7971552, -0.0265202, 4.7971552, 0.005539, 4.7971552, 0.0035248, 4.7971552, -0.0182956, , , , , , , 
4.7976207, -0.0001678, , , , , , , , , 4.7976207, -0.0129244, 4.7976207, 0.0085603, 4.7976207, -0.026688, 4.7976207, 0.0005035, 4.7976207, 0.0031891, 4.7976207, -0.01561, , , , , , , 
4.7980862, 0.0001678, , , , , , , , , 4.7980862, -0.0139315, 4.7980862, 0.0068818, 4.7980862, -0.0253452, 4.7980862, -0.0035248, 4.7980862, 0.0031891, 4.7980862, -0.0109102, , , , , , , 
4.7985517, -0.0001678, , , , , , , , , 4.7985517, -0.0125887, 4.7985517, 0.0052033, 4.7985517, -0.0251774, 4.7985517, -0.0082246, 4.7985517, 0.0043641, 4.7985517, -0.0075532, , , , , , , 
4.7990172, -0.0008392, , , , , , , , , 4.7990172, -0.0095674, 4.7990172, 0.0052033, 4.7990172, -0.0263523, 4.7990172, -0.01561, 4.7990172, 0.0058747, 4.7990172, -0.0099031, , , , , , , 
4.7994828, -0.0028534, , , , , , , , , 4.7994828, -0.0075532, 4.7994828, 0.0065461, 4.7994828, -0.0276951, 4.7994828, -0.0251774, 4.7994828, 0.0065461, 4.7994828, -0.01561, , , , , , , 
4.7999483, -0.0023499, , , , , , , , , 4.7999483, -0.0085603, 4.7999483, 0.0062104, 4.7999483, -0.0271916, 4.7999483, -0.0327306, 4.7999483, 0.0052033, 4.7999483, -0.0194705, , , , , , , 
4.8004138, -0.0005035, , , , , , , , , 4.8004138, -0.0109102, 4.8004138, 0.005539, 4.8004138, -0.0256809, 4.8004138, -0.0377661, 4.8004138, 0.0035248, 4.8004138, -0.0196384, , , , , , , 
4.8008793, -0.0015106, , , , , , , , , 4.8008793, -0.012253, 4.8008793, 0.005539, 4.8008793, -0.024506, 4.8008793, -0.0419623, 4.8008793, 0.0018463, 4.8008793, -0.017792, , , , , , , 
4.8013448, -0.0031891, , , , , , , , , 4.8013448, -0.0109102, 4.8013448, 0.0062104, 4.8013448, -0.0256809, 4.8013448, -0.0464942, 4.8013448, 0.0018463, 4.8013448, -0.0196384, , , , , , , 
4.8018103, -0.0035248, , , , , , , , , 4.8018103, -0.0085603, 4.8018103, 0.0082246, 4.8018103, -0.0263523, 4.8018103, -0.057908, 4.8018103, 0.0011749, 4.8018103, -0.0213169, , , , , , , 
4.8022759, -0.0028534, , , , , , , , , 4.8022759, -0.0075532, 4.8022759, 0.0115816, 4.8022759, -0.0263523, 4.8022759, -0.0726787, 4.8022759, -0.0001678, 4.8022759, -0.018967, , , , , , , 
4.8027414, -0.0023499, , , , , , , , , 4.8027414, -0.0078889, 4.8027414, 0.0132601, 4.8027414, -0.0256809, 4.8027414, -0.0861067, 4.8027414, 0.0005035, 4.8027414, -0.0164492, , , , , , , 
4.8032069, -0.0035248, , , , , , , , , 4.8032069, -0.0075532, 4.8032069, 0.0132601, 4.8032069, -0.0253452, 4.8032069, -0.0955062, 4.8032069, 0.0011749, 4.8032069, -0.01561, , , , , , , 
4.8036724, -0.0058747, , , , , , , , , 4.8036724, -0.0075532, 4.8036724, 0.0132601, 4.8036724, -0.0256809, 4.8036724, -0.1005417, 4.8036724, 0.0005035, 4.8036724, -0.0135958, , , , , , , 
4.8041379, -0.0078889, , , , , , , , , 4.8041379, -0.0092317, 4.8041379, 0.0154421, 4.8041379, -0.0256809, 4.8041379, -0.1028916, 4.8041379, -0.0001678, 4.8041379, -0.012253, , , , , , , 
4.8046034, -0.0083925, , , , , , , , , 4.8046034, -0.0095674, 4.8046034, 0.0179599, 4.8046034, -0.0263523, 4.8046034, -0.1018845, 4.8046034, -0.0001678, 4.8046034, -0.0139315, , , , , , , 
4.805069, -0.0075532, , , , , , , , , 4.805069, -0.0090639, 4.805069, 0.0186313, 4.805069, -0.026688, 4.805069, -0.0995346, 4.805069, -0.0003357, 4.805069, -0.0171206, , , , , , , 
4.8055345, -0.0082246, , , , , , , , , 4.8055345, -0.0092317, 4.8055345, 0.0179599, 4.8055345, -0.026688, 4.8055345, -0.0981918, 4.8055345, -0.0001678, 4.8055345, -0.0196384, , , , , , , 
4.806, -0.0115816, , , , , , , , , 4.806, -0.0105745, 4.806, 0.0172885, 4.806, -0.026688, 4.806, -0.0978561, 4.806, -0.0001678, 4.806, -0.0199741, , , , , , , 
4.8064655, -0.0149386, , , , , , , , , 4.8064655, -0.0125887, 4.8064655, 0.0184634, 4.8064655, -0.0265202, 4.8064655, -0.0981918, 4.8064655, -0.0008392, 4.8064655, -0.0194705, , , , , , , 
4.806931, -0.0169528, , , , , , , , , 4.806931, -0.0142672, 4.806931, 0.0209812, 4.806931, -0.0250095, 4.806931, -0.0983597, 4.806931, -0.0028534, 4.806931, -0.0172885, , , , , , , 
4.8073966, -0.0172885, , , , , , , , , 4.8073966, -0.0149386, 4.8073966, 0.0224918, 4.8073966, -0.0246738, 4.8073966, -0.0998703, 4.8073966, -0.002182, 4.8073966, -0.01561, , , , , , , 
4.8078621, -0.0194705, , , , , , , , , 4.8078621, -0.0135958, 4.8078621, 0.0216526, 4.8078621, -0.0258488, 4.8078621, -0.1015488, 4.8078621, -0.0018463, 4.8078621, -0.0193027, , , , , , , 
4.8083276, -0.0226596, , , , , , , , , 4.8083276, -0.0129244, 4.8083276, 0.0213169, 4.8083276, -0.0270237, 4.8083276, -0.1005417, 4.8083276, -0.0018463, 4.8083276, -0.0226596, , , , , , , 
4.8087931, -0.0243381, , , , , , , , , 4.8087931, -0.0135958, 4.8087931, 0.0236667, 4.8087931, -0.0276951, 4.8087931, -0.0971847, 4.8087931, -0.0015106, 4.8087931, -0.0229953, , , , , , , 
4.8092586, -0.0251774, , , , , , , , , 4.8092586, -0.0139315, 4.8092586, 0.0256809, 4.8092586, -0.0273594, 4.8092586, -0.0941634, 4.8092586, -0.0005035, 4.8092586, -0.0209812, , , , , , , 
4.8097241, -0.0280308, , , , , , , , , 4.8097241, -0.0135958, 4.8097241, 0.0258488, 4.8097241, -0.0276951, 4.8097241, -0.0871138, 4.8097241, 0.0005035, 4.8097241, -0.0193027, , , , , , , 
4.8101897, -0.0310521, , , , , , , , , 4.8101897, -0.0125887, 4.8101897, 0.0253452, 4.8101897, -0.0283665, 4.8101897, -0.0795605, 4.8101897, 0.0010071, 4.8101897, -0.0199741, , , , , , , 
4.8106552, -0.0330663, , , , , , , , , 4.8106552, -0.0115816, 4.8106552, 0.0250095, 4.8106552, -0.0297093, 4.8106552, -0.0746929, 4.8106552, 0.0005035, 4.8106552, -0.0219883, , , , , , , 
4.8111207, -0.033402, , , , , , , , , 4.8111207, -0.0115816, 4.8111207, 0.0250095, 4.8111207, -0.0290379, 4.8111207, -0.0753643, 4.8111207, 0.0011749, 4.8111207, -0.0243381, , , , , , , 
4.8115862, -0.0350805, , , , , , , , , 4.8115862, -0.012253, 4.8115862, 0.0253452, 4.8115862, -0.0285344, 4.8115862, -0.0757, 4.8115862, 0.002182, 4.8115862, -0.0260166, , , , , , , 
4.8120517, -0.0374304, , , , , , , , , 4.8120517, -0.0119173, 4.8120517, 0.0263523, 4.8120517, -0.0290379, 4.8120517, -0.072343, 4.8120517, 0.0015106, 4.8120517, -0.0263523, , , , , , , 
4.8125172, -0.0374304, , , , , , , , , 4.8125172, -0.0095674, 4.8125172, 0.0270237, 4.8125172, -0.0287022, 4.8125172, -0.068986, 4.8125172, 0.0011749, 4.8125172, -0.0260166, , , , , , , 
4.8129828, -0.036759, , , , , , , , , 4.8129828, -0.0072175, 4.8129828, 0.0276951, 4.8129828, -0.0276951, 4.8129828, -0.0663005, 4.8129828, 0.0011749, 4.8129828, -0.0243381, , , , , , , 
4.8134483, -0.0352483, , , , , , , , , 4.8134483, -0.0078889, 4.8134483, 0.0280308, 4.8134483, -0.0270237, 4.8134483, -0.0656291, 4.8134483, 0.0010071, 4.8134483, -0.0204776, , , , , , , 
4.8139138, -0.0344091, , , , , , , , , 4.8139138, -0.0082246, 4.8139138, 0.0280308, 4.8139138, -0.0270237, 4.8139138, -0.0649577, 4.8139138, -0.0001678, 4.8139138, -0.018967, , , , , , , 
4.8143793, -0.0330663, , , , , , , , , 4.8143793, -0.0082246, 4.8143793, 0.027863, 4.8143793, -0.0270237, 4.8143793, -0.0652934, 4.8143793, 0.0001678, 4.8143793, -0.0184634, , , , , , , 
4.8148448, -0.0307164, , , , , , , , , 4.8148448, -0.008896, 4.8148448, 0.026688, 4.8148448, -0.0276951, 4.8148448, -0.066804, 4.8148448, 0.0005035, 4.8148448, -0.0184634, , , , , , , 
4.8153103, -0.0290379, , , , , , , , , 4.8153103, -0.0095674, 4.8153103, 0.0265202, 4.8153103, -0.0287022, 4.8153103, -0.0679789, 4.8153103, 0.0005035, 4.8153103, -0.0199741, , , , , , , 
4.8157759, -0.0287022, , , , , , , , , 4.8157759, -0.0092317, 4.8157759, 0.026688, 4.8157759, -0.0287022, 4.8157759, -0.0663005, 4.8157759, -0.0001678, 4.8157759, -0.018967, , , , , , , 
4.8162414, -0.0297093, , , , , , , , , 4.8162414, -0.0072175, 4.8162414, 0.0256809, 4.8162414, -0.0280308, 4.8162414, -0.0626078, 4.8162414, -0.0008392, 4.8162414, -0.0162814, , , , , , , 
4.8167069, -0.0297093, , , , , , , , , 4.8167069, -0.0065461, 4.8167069, 0.0253452, 4.8167069, -0.0270237, 4.8167069, -0.0592508, 4.8167069, -0.0001678, 4.8167069, -0.0172885, , , , , , , 
4.8171724, -0.0290379, , , , , , , , , 4.8171724, -0.0065461, 4.8171724, 0.024506, 4.8171724, -0.0263523, 4.8171724, -0.0574044, 4.8171724, 0.0011749, 4.8171724, -0.0209812, , , , , , , 
4.8176379, -0.0273594, , , , , , , , , 4.8176379, -0.0068818, 4.8176379, 0.0246738, 4.8176379, -0.0271916, 4.8176379, -0.0543832, 4.8176379, 0.0018463, 4.8176379, -0.0226596, , , , , , , 
4.8181034, -0.0250095, , , , , , , , , 4.8181034, -0.005539, 4.8181034, 0.0260166, 4.8181034, -0.0285344, 4.8181034, -0.0503548, 4.8181034, 0.0031891, 4.8181034, -0.0216526, , , , , , , 
4.818569, -0.0240024, , , , , , , , , 4.818569, -0.0045319, 4.818569, 0.026688, 4.818569, -0.0293736, 4.818569, -0.0471656, 4.818569, 0.0030213, 4.818569, -0.0204776, , , , , , , 
4.8190345, -0.0243381, , , , , , , , , 4.8190345, -0.0052033, 4.8190345, 0.0260166, 4.8190345, -0.0287022, 4.8190345, -0.043473, 4.8190345, 0.0015106, 4.8190345, -0.0213169, , , , , , , 
4.8195, -0.0246738, , , , , , , , , 4.8195, -0.0058747, 4.8195, 0.0246738, 4.8195, -0.0283665, 4.8195, -0.0412909, 4.8195, 0.0008392, 4.8195, -0.0223239, , , , , , , 
4.8199655, -0.0263523, , , , , , , , , 4.8199655, -0.0052033, 4.8199655, 0.0238346, 4.8199655, -0.0297093, 4.8199655, -0.0394446, 4.8199655, 0.002182, 4.8199655, -0.0236667, , , , , , , 
4.820431, -0.0276951, , , , , , , , , 4.820431, -0.0046998, 4.820431, 0.0216526, 4.820431, -0.0297093, 4.820431, -0.0370947, 4.820431, 0.002182, 4.820431, -0.0238346, , , , , , , 
4.8208966, -0.0258488, , , , , , , , , 4.8208966, -0.0050355, 4.8208966, 0.018967, 4.8208966, -0.0287022, 4.8208966, -0.0327306, 4.8208966, 0.002182, 4.8208966, -0.0209812, , , , , , , 
