Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 11:03:44
Collection Length (seconds):, 4.995
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius left (85904), ,  Gastrocnemius right (85873), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.5213793, -0.0104067, 0.5213793, -0.0109102, 0.5213793, -0.0115816, 0.5213793, 0.0182956, 0.5213793, -0.0270237, 0.5213793, -0.0231632, 0.5213793, -0.0028534, 0.5213793, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
0.5218448, -0.0112459, 0.5218448, -0.0104067, 0.5218448, -0.0109102, 0.5218448, 0.0179599, 0.5218448, -0.0280308, 0.5218448, -0.0251774, 0.5218448, -0.0041962, 0.5218448, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5223103, -0.0119173, 0.5223103, -0.0102388, 0.5223103, -0.0090639, 0.5223103, 0.0169528, 0.5223103, -0.0276951, 0.5223103, -0.027863, 0.5223103, -0.0062104, 0.5223103, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5227759, -0.0112459, 0.5227759, -0.0105745, 0.5227759, -0.0082246, 0.5227759, 0.0159457, 0.5227759, -0.0263523, 0.5227759, -0.0297093, 0.5227759, -0.005539, 0.5227759, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5232414, -0.0104067, 0.5232414, -0.0112459, 0.5232414, -0.0082246, 0.5232414, 0.0167849, 0.5232414, -0.0263523, 0.5232414, -0.0287022, 0.5232414, -0.0036927, 0.5232414, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5237069, -0.0109102, 0.5237069, -0.012253, 0.5237069, -0.0077211, 0.5237069, 0.0182956, 0.5237069, -0.0265202, 0.5237069, -0.0283665, 0.5237069, -0.0036927, 0.5237069, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5241724, -0.0115816, 0.5241724, -0.012253, 0.5241724, -0.0075532, 0.5241724, 0.0182956, 0.5241724, -0.026688, 0.5241724, -0.0270237, 0.5241724, -0.0043641, 0.5241724, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5246379, -0.0129244, 0.5246379, -0.0114137, 0.5246379, -0.0092317, 0.5246379, 0.0191348, 0.5246379, -0.0273594, 0.5246379, -0.0253452, 0.5246379, -0.0045319, 0.5246379, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
0.5251034, -0.0125887, 0.5251034, -0.0112459, 0.5251034, -0.0104067, 0.5251034, 0.0199741, 0.5251034, -0.0273594, 0.5251034, -0.0253452, 0.5251034, -0.0045319, 0.5251034, -0.0152743, , , , , , , , , , , , , , , , , , , , , , 
0.525569, -0.0109102, 0.525569, -0.012253, 0.525569, -0.0097353, 0.525569, 0.0203098, 0.525569, -0.0265202, 0.525569, -0.0256809, 0.525569, -0.0048676, 0.525569, -0.0171206, , , , , , , , , , , , , , , , , , , , , , 
0.5260345, -0.0099031, 0.5260345, -0.012253, 0.5260345, -0.008896, 0.5260345, 0.0199741, 0.5260345, -0.0260166, 0.5260345, -0.0256809, 0.5260345, -0.0043641, 0.5260345, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
0.5265, -0.0115816, 0.5265, -0.0130922, 0.5265, -0.008896, 0.5265, 0.0204776, 0.5265, -0.0256809, 0.5265, -0.0261845, 0.5265, -0.0035248, 0.5265, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
0.5269655, -0.0125887, 0.5269655, -0.0130922, 0.5269655, -0.0095674, 0.5269655, 0.0209812, 0.5269655, -0.0253452, 0.5269655, -0.0270237, 0.5269655, -0.0035248, 0.5269655, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.527431, -0.0115816, 0.527431, -0.0125887, 0.527431, -0.0095674, 0.527431, 0.0206455, 0.527431, -0.0256809, 0.527431, -0.0270237, 0.527431, -0.005539, 0.527431, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.5278966, -0.0109102, 0.5278966, -0.012253, 0.5278966, -0.008896, 0.5278966, 0.0193027, 0.5278966, -0.0263523, 0.5278966, -0.0256809, 0.5278966, -0.0062104, 0.5278966, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.5283621, -0.0115816, 0.5283621, -0.0135958, 0.5283621, -0.0092317, 0.5283621, 0.017792, 0.5283621, -0.0270237, 0.5283621, -0.0256809, 0.5283621, -0.005539, 0.5283621, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5288276, -0.0135958, 0.5288276, -0.0149386, 0.5288276, -0.0099031, 0.5288276, 0.0162814, 0.5288276, -0.0276951, 0.5288276, -0.0270237, 0.5288276, -0.0041962, 0.5288276, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5292931, -0.0139315, 0.5292931, -0.0135958, 0.5292931, -0.0109102, 0.5292931, 0.0166171, 0.5292931, -0.0276951, 0.5292931, -0.0290379, 0.5292931, -0.0025177, 0.5292931, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5297586, -0.0139315, 0.5297586, -0.012253, 0.5297586, -0.0102388, 0.5297586, 0.0186313, 0.5297586, -0.0270237, 0.5297586, -0.0303807, 0.5297586, -0.0015106, 0.5297586, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5302241, -0.0129244, 0.5302241, -0.012253, 0.5302241, -0.0099031, 0.5302241, 0.0209812, 0.5302241, -0.0260166, 0.5302241, -0.0297093, 0.5302241, -0.0015106, 0.5302241, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
0.5306897, -0.0115816, 0.5306897, -0.0135958, 0.5306897, -0.0105745, 0.5306897, 0.018967, 0.5306897, -0.0250095, 0.5306897, -0.0285344, 0.5306897, -0.0015106, 0.5306897, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5311552, -0.0115816, 0.5311552, -0.0146029, 0.5311552, -0.0109102, 0.5311552, 0.0164492, 0.5311552, -0.0248417, 0.5311552, -0.0280308, 0.5311552, -0.0018463, 0.5311552, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5316207, -0.0129244, 0.5316207, -0.0149386, 0.5316207, -0.0095674, 0.5316207, 0.0157778, 0.5316207, -0.0246738, 0.5316207, -0.0263523, 0.5316207, -0.0018463, 0.5316207, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5320862, -0.0142672, 0.5320862, -0.0146029, 0.5320862, -0.0075532, 0.5320862, 0.0172885, 0.5320862, -0.0260166, 0.5320862, -0.0256809, 0.5320862, -0.0028534, 0.5320862, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5325517, -0.0135958, 0.5325517, -0.0139315, 0.5325517, -0.0075532, 0.5325517, 0.0182956, 0.5325517, -0.0263523, 0.5325517, -0.0260166, 0.5325517, -0.0041962, 0.5325517, -0.0171206, , , , , , , , , , , , , , , , , , , , , , 
0.5330172, -0.0115816, 0.5330172, -0.012253, 0.5330172, -0.0078889, 0.5330172, 0.0186313, 0.5330172, -0.0270237, 0.5330172, -0.0283665, 0.5330172, -0.0048676, 0.5330172, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5334828, -0.0112459, 0.5334828, -0.0102388, 0.5334828, -0.008896, 0.5334828, 0.0186313, 0.5334828, -0.0287022, 0.5334828, -0.0297093, 0.5334828, -0.0038605, 0.5334828, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5339483, -0.0119173, 0.5339483, -0.0105745, 0.5339483, -0.0095674, 0.5339483, 0.0179599, 0.5339483, -0.0297093, 0.5339483, -0.0285344, 0.5339483, -0.0028534, 0.5339483, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.5344138, -0.0117494, 0.5344138, -0.0125887, 0.5344138, -0.0085603, 0.5344138, 0.0184634, 0.5344138, -0.0293736, 0.5344138, -0.0271916, 0.5344138, -0.002182, 0.5344138, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
0.5348793, -0.0117494, 0.5348793, -0.0139315, 0.5348793, -0.0085603, 0.5348793, 0.0196384, 0.5348793, -0.0276951, 0.5348793, -0.0283665, 0.5348793, -0.0011749, 0.5348793, -0.0151064, , , , , , , , , , , , , , , , , , , , , , 
0.5353448, -0.012253, 0.5353448, -0.0132601, 0.5353448, -0.008896, 0.5353448, 0.0193027, 0.5353448, -0.0258488, 0.5353448, -0.0298772, 0.5353448, -0.0005035, 0.5353448, -0.0157778, , , , , , , , , , , , , , , , , , , , , , 
0.5358103, -0.0129244, 0.5358103, -0.0135958, 0.5358103, -0.008896, 0.5358103, 0.0193027, 0.5358103, -0.0256809, 0.5358103, -0.0297093, 0.5358103, -0.0011749, 0.5358103, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5362759, -0.0135958, 0.5362759, -0.0125887, 0.5362759, -0.0082246, 0.5362759, 0.0193027, 0.5362759, -0.0256809, 0.5362759, -0.0285344, 0.5362759, -0.0028534, 0.5362759, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
0.5367414, -0.0132601, 0.5367414, -0.0115816, 0.5367414, -0.0078889, 0.5367414, 0.0182956, 0.5367414, -0.026688, 0.5367414, -0.0273594, 0.5367414, -0.0015106, 0.5367414, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5372069, -0.0129244, 0.5372069, -0.0112459, 0.5372069, -0.0092317, 0.5372069, 0.0162814, 0.5372069, -0.0283665, 0.5372069, -0.0283665, 0.5372069, 0.0011749, 0.5372069, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.5376724, -0.0129244, 0.5376724, -0.0117494, 0.5376724, -0.0109102, 0.5376724, 0.0152743, 0.5376724, -0.0283665, 0.5376724, -0.0290379, 0.5376724, 0.0026856, 0.5376724, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5381379, -0.0129244, 0.5381379, -0.0127565, 0.5381379, -0.012253, 0.5381379, 0.0164492, 0.5381379, -0.0276951, 0.5381379, -0.0287022, 0.5381379, 0.0005035, 0.5381379, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5386034, -0.012253, 0.5386034, -0.0142672, 0.5386034, -0.0115816, 0.5386034, 0.0176242, 0.5386034, -0.0270237, 0.5386034, -0.0283665, 0.5386034, -0.0028534, 0.5386034, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.539069, -0.0125887, 0.539069, -0.0139315, 0.539069, -0.0109102, 0.539069, 0.0193027, 0.539069, -0.0263523, 0.539069, -0.0280308, 0.539069, -0.0045319, 0.539069, -0.0199741, , , , , , , , , , , , , , , , , , , , , , 
0.5395345, -0.0125887, 0.5395345, -0.0129244, 0.5395345, -0.0099031, 0.5395345, 0.0206455, 0.5395345, -0.0258488, 0.5395345, -0.0270237, 0.5395345, -0.0045319, 0.5395345, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.54, -0.0132601, 0.54, -0.012253, 0.54, -0.008896, 0.54, 0.0213169, 0.54, -0.0256809, 0.54, -0.0256809, 0.54, -0.0041962, 0.54, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5404655, -0.0135958, 0.5404655, -0.0139315, 0.5404655, -0.0078889, 0.5404655, 0.0184634, 0.5404655, -0.0253452, 0.5404655, -0.0258488, 0.5404655, -0.0052033, 0.5404655, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.540931, -0.0125887, 0.540931, -0.01561, 0.540931, -0.0070497, 0.540931, 0.0159457, 0.540931, -0.0251774, 0.540931, -0.0256809, 0.540931, -0.008896, 0.540931, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5413966, -0.0125887, 0.5413966, -0.0151064, 0.5413966, -0.0062104, 0.5413966, 0.0166171, 0.5413966, -0.0260166, 0.5413966, -0.0265202, 0.5413966, -0.0142672, 0.5413966, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5418621, -0.012253, 0.5418621, -0.0129244, 0.5418621, -0.0058747, 0.5418621, 0.0172885, 0.5418621, -0.0280308, 0.5418621, -0.0290379, 0.5418621, -0.01561, 0.5418621, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5423276, -0.0109102, 0.5423276, -0.0109102, 0.5423276, -0.0072175, 0.5423276, 0.0169528, 0.5423276, -0.0283665, 0.5423276, -0.0297093, 0.5423276, -0.0109102, 0.5423276, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.5427931, -0.0105745, 0.5427931, -0.0115816, 0.5427931, -0.0082246, 0.5427931, 0.0172885, 0.5427931, -0.0253452, 0.5427931, -0.026688, 0.5427931, -0.0031891, 0.5427931, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5432586, -0.0115816, 0.5432586, -0.0129244, 0.5432586, -0.0085603, 0.5432586, 0.018967, 0.5432586, -0.023331, 0.5432586, -0.0243381, 0.5432586, 0.0010071, 0.5432586, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5437241, -0.0129244, 0.5437241, -0.0139315, 0.5437241, -0.0075532, 0.5437241, 0.0193027, 0.5437241, -0.0250095, 0.5437241, -0.0229953, 0.5437241, 0.0005035, 0.5437241, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.5441897, -0.012253, 0.5441897, -0.0117494, 0.5441897, -0.0070497, 0.5441897, 0.0179599, 0.5441897, -0.0290379, 0.5441897, -0.0216526, 0.5441897, -0.0023499, 0.5441897, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.5446552, -0.0109102, 0.5446552, -0.008896, 0.5446552, -0.0072175, 0.5446552, 0.0166171, 0.5446552, -0.0310521, 0.5446552, -0.0223239, 0.5446552, -0.0043641, 0.5446552, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
0.5451207, -0.0124208, 0.5451207, -0.0068818, 0.5451207, -0.0082246, 0.5451207, 0.0172885, 0.5451207, -0.0287022, 0.5451207, -0.0258488, 0.5451207, -0.0015106, 0.5451207, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.5455862, -0.0142672, 0.5455862, -0.0068818, 0.5455862, -0.0082246, 0.5455862, 0.017792, 0.5455862, -0.0256809, 0.5455862, -0.0283665, 0.5455862, 0.002182, 0.5455862, -0.0157778, , , , , , , , , , , , , , , , , , , , , , 
0.5460517, -0.0139315, 0.5460517, -0.0085603, 0.5460517, -0.0068818, 0.5460517, 0.0172885, 0.5460517, -0.0240024, 0.5460517, -0.0271916, 0.5460517, 0.0010071, 0.5460517, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.5465172, -0.0129244, 0.5465172, -0.0099031, 0.5465172, -0.0058747, 0.5465172, 0.0162814, 0.5465172, -0.0256809, 0.5465172, -0.0248417, 0.5465172, -0.0011749, 0.5465172, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.5469828, -0.012253, 0.5469828, -0.0109102, 0.5469828, -0.0068818, 0.5469828, 0.0172885, 0.5469828, -0.0263523, 0.5469828, -0.0253452, 0.5469828, -0.0010071, 0.5469828, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.5474483, -0.0115816, 0.5474483, -0.0114137, 0.5474483, -0.0092317, 0.5474483, 0.0199741, 0.5474483, -0.0270237, 0.5474483, -0.0256809, 0.5474483, -0.0008392, 0.5474483, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.5479138, -0.0125887, 0.5479138, -0.012253, 0.5479138, -0.0104067, 0.5479138, 0.0206455, 0.5479138, -0.0270237, 0.5479138, -0.0256809, 0.5479138, -0.0003357, 0.5479138, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5483793, -0.014435, 0.5483793, -0.0125887, 0.5483793, -0.0109102, 0.5483793, 0.0186313, 0.5483793, -0.0273594, 0.5483793, -0.0260166, 0.5483793, -0.0011749, 0.5483793, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5488448, -0.0139315, 0.5488448, -0.012253, 0.5488448, -0.0102388, 0.5488448, 0.0186313, 0.5488448, -0.0293736, 0.5488448, -0.0265202, 0.5488448, -0.0031891, 0.5488448, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5493103, -0.0132601, 0.5493103, -0.0124208, 0.5493103, -0.0105745, 0.5493103, 0.0193027, 0.5493103, -0.0302129, 0.5493103, -0.0270237, 0.5493103, -0.0038605, 0.5493103, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.5497759, -0.0135958, 0.5497759, -0.0109102, 0.5497759, -0.0105745, 0.5497759, 0.0186313, 0.5497759, -0.0290379, 0.5497759, -0.0280308, 0.5497759, -0.0035248, 0.5497759, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
0.5502414, -0.0139315, 0.5502414, -0.0109102, 0.5502414, -0.0087282, 0.5502414, 0.0196384, 0.5502414, -0.0270237, 0.5502414, -0.0287022, 0.5502414, -0.0025177, 0.5502414, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5507069, -0.0135958, 0.5507069, -0.0119173, 0.5507069, -0.0072175, 0.5507069, 0.0206455, 0.5507069, -0.0256809, 0.5507069, -0.0293736, 0.5507069, -0.0011749, 0.5507069, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.5511724, -0.0135958, 0.5511724, -0.012253, 0.5511724, -0.0075532, 0.5511724, 0.0193027, 0.5511724, -0.0250095, 0.5511724, -0.0293736, 0.5511724, -0.0035248, 0.5511724, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.5516379, -0.0142672, 0.5516379, -0.0115816, 0.5516379, -0.0082246, 0.5516379, 0.0179599, 0.5516379, -0.0265202, 0.5516379, -0.0293736, 0.5516379, -0.0052033, 0.5516379, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5521034, -0.0135958, 0.5521034, -0.0117494, 0.5521034, -0.0099031, 0.5521034, 0.0172885, 0.5521034, -0.0283665, 0.5521034, -0.0283665, 0.5521034, -0.0048676, 0.5521034, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.552569, -0.0124208, 0.552569, -0.012253, 0.552569, -0.0104067, 0.552569, 0.0172885, 0.552569, -0.0270237, 0.552569, -0.0275273, 0.552569, -0.0045319, 0.552569, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5530345, -0.012253, 0.5530345, -0.0135958, 0.5530345, -0.0090639, 0.5530345, 0.017792, 0.5530345, -0.0236667, 0.5530345, -0.0276951, 0.5530345, -0.0045319, 0.5530345, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.5535, -0.0125887, 0.5535, -0.0132601, 0.5535, -0.0072175, 0.5535, 0.0196384, 0.5535, -0.0223239, 0.5535, -0.027863, 0.5535, -0.0038605, 0.5535, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.5539655, -0.0125887, 0.5539655, -0.0129244, 0.5539655, -0.0075532, 0.5539655, 0.0199741, 0.5539655, -0.0231632, 0.5539655, -0.0276951, 0.5539655, -0.0025177, 0.5539655, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.554431, -0.0125887, 0.554431, -0.0142672, 0.554431, -0.0082246, 0.554431, 0.0182956, 0.554431, -0.0250095, 0.554431, -0.0280308, 0.554431, -0.0018463, 0.554431, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5548966, -0.0142672, 0.5548966, -0.0164492, 0.5548966, -0.0085603, 0.5548966, 0.0174563, 0.5548966, -0.0260166, 0.5548966, -0.0292058, 0.5548966, -0.002182, 0.5548966, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5553621, -0.0149386, 0.5553621, -0.0164492, 0.5553621, -0.0085603, 0.5553621, 0.0191348, 0.5553621, -0.0250095, 0.5553621, -0.0290379, 0.5553621, -0.0011749, 0.5553621, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
0.5558276, -0.0152743, 0.5558276, -0.0152743, 0.5558276, -0.0082246, 0.5558276, 0.0198062, 0.5558276, -0.0263523, 0.5558276, -0.0293736, 0.5558276, -0.0001678, 0.5558276, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5562931, -0.0151064, 0.5562931, -0.0149386, 0.5562931, -0.008896, 0.5562931, 0.0196384, 0.5562931, -0.0273594, 0.5562931, -0.0283665, 0.5562931, -0.0015106, 0.5562931, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5567586, -0.0142672, 0.5567586, -0.0149386, 0.5567586, -0.0104067, 0.5567586, 0.0182956, 0.5567586, -0.0270237, 0.5567586, -0.0271916, 0.5567586, -0.0036927, 0.5567586, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5572241, -0.0125887, 0.5572241, -0.0142672, 0.5572241, -0.012253, 0.5572241, 0.0179599, 0.5572241, -0.0265202, 0.5572241, -0.0271916, 0.5572241, -0.0043641, 0.5572241, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5576897, -0.0135958, 0.5576897, -0.0125887, 0.5576897, -0.0132601, 0.5576897, 0.0172885, 0.5576897, -0.026688, 0.5576897, -0.0283665, 0.5576897, -0.0041962, 0.5576897, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5581552, -0.01561, 0.5581552, -0.0115816, 0.5581552, -0.0129244, 0.5581552, 0.0166171, 0.5581552, -0.0270237, 0.5581552, -0.0283665, 0.5581552, -0.0063783, 0.5581552, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5586207, -0.014435, 0.5586207, -0.0119173, 0.5586207, -0.0109102, 0.5586207, 0.0169528, 0.5586207, -0.0276951, 0.5586207, -0.0273594, 0.5586207, -0.0115816, 0.5586207, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5590862, -0.0125887, 0.5590862, -0.0127565, 0.5590862, -0.0104067, 0.5590862, 0.0166171, 0.5590862, -0.0290379, 0.5590862, -0.026688, 0.5590862, -0.0149386, 0.5590862, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5595517, -0.012253, 0.5595517, -0.0130922, 0.5595517, -0.0105745, 0.5595517, 0.0166171, 0.5595517, -0.0290379, 0.5595517, -0.0260166, 0.5595517, -0.0125887, 0.5595517, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.5600172, -0.0149386, 0.5600172, -0.0125887, 0.5600172, -0.0102388, 0.5600172, 0.0179599, 0.5600172, -0.0271916, 0.5600172, -0.0270237, 0.5600172, -0.0070497, 0.5600172, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.5604828, -0.0169528, 0.5604828, -0.0115816, 0.5604828, -0.0095674, 0.5604828, 0.0186313, 0.5604828, -0.026688, 0.5604828, -0.0273594, 0.5604828, -0.002182, 0.5604828, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.5609483, -0.0166171, 0.5609483, -0.0102388, 0.5609483, -0.0083925, 0.5609483, 0.0186313, 0.5609483, -0.0263523, 0.5609483, -0.0283665, 0.5609483, 0.0005035, 0.5609483, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.5614138, -0.0142672, 0.5614138, -0.0085603, 0.5614138, -0.0083925, 0.5614138, 0.0179599, 0.5614138, -0.0265202, 0.5614138, -0.0287022, 0.5614138, 0.0011749, 0.5614138, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.5618793, -0.0125887, 0.5618793, -0.0095674, 0.5618793, -0.0095674, 0.5618793, 0.0179599, 0.5618793, -0.0273594, 0.5618793, -0.0276951, 0.5618793, 0.0003357, 0.5618793, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.5623448, -0.012253, 0.5623448, -0.0115816, 0.5623448, -0.0095674, 0.5623448, 0.017792, 0.5623448, -0.0276951, 0.5623448, -0.0280308, 0.5623448, 0.0003357, 0.5623448, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.5628103, -0.0125887, 0.5628103, -0.0119173, 0.5628103, -0.0095674, 0.5628103, 0.0179599, 0.5628103, -0.0263523, 0.5628103, -0.0283665, 0.5628103, 0.0018463, 0.5628103, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5632759, -0.0129244, 0.5632759, -0.0109102, 0.5632759, -0.0109102, 0.5632759, 0.0186313, 0.5632759, -0.0246738, 0.5632759, -0.0275273, 0.5632759, 0.0035248, 0.5632759, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.5637414, -0.0115816, 0.5637414, -0.0109102, 0.5637414, -0.0109102, 0.5637414, 0.0186313, 0.5637414, -0.0250095, 0.5637414, -0.0270237, 0.5637414, 0.0031891, 0.5637414, -0.0152743, , , , , , , , , , , , , , , , , , , , , , 
0.5642069, -0.0097353, 0.5642069, -0.0109102, 0.5642069, -0.0109102, 0.5642069, 0.0186313, 0.5642069, -0.0270237, 0.5642069, -0.0283665, 0.5642069, 0.0031891, 0.5642069, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
0.5646724, -0.0099031, 0.5646724, -0.0129244, 0.5646724, -0.0109102, 0.5646724, 0.0182956, 0.5646724, -0.0263523, 0.5646724, -0.030045, 0.5646724, 0.0025177, 0.5646724, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.5651379, -0.0109102, 0.5651379, -0.0142672, 0.5651379, -0.0112459, 0.5651379, 0.0184634, 0.5651379, -0.0240024, 0.5651379, -0.0310521, 0.5651379, -0.0015106, 0.5651379, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.5656034, -0.0109102, 0.5656034, -0.0146029, 0.5656034, -0.0109102, 0.5656034, 0.0186313, 0.5656034, -0.023331, 0.5656034, -0.0297093, 0.5656034, -0.0068818, 0.5656034, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.566069, -0.0117494, 0.566069, -0.0149386, 0.566069, -0.0099031, 0.566069, 0.0176242, 0.566069, -0.0256809, 0.566069, -0.0256809, 0.566069, -0.0095674, 0.566069, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.5665345, -0.0135958, 0.5665345, -0.0149386, 0.5665345, -0.0085603, 0.5665345, 0.0176242, 0.5665345, -0.0293736, 0.5665345, -0.0229953, 0.5665345, -0.0085603, 0.5665345, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.567, -0.0146029, 0.567, -0.0135958, 0.567, -0.0095674, 0.567, 0.0169528, 0.567, -0.0303807, 0.567, -0.0229953, 0.567, -0.0078889, 0.567, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.5674655, -0.0129244, 0.5674655, -0.0124208, 0.5674655, -0.0109102, 0.5674655, 0.0159457, 0.5674655, -0.0303807, 0.5674655, -0.0240024, 0.5674655, -0.0068818, 0.5674655, -0.0146029, , , , , , , , , , , , , , , , , , , , , , 
