Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:07:04 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
2.8289483, -0.0112459, 3.1553654, -0.0159457, , , , , , , 2.8289483, -0.0099031, 2.8289483, 0.0213169, 2.8289483, -0.0290379, 2.8289483, -0.0288701, 2.8289483, 0.0016785, 2.8289483, -0.0196384, , , , , , , 
2.8294138, -0.0095674, 3.1558846, -0.0152743, , , , , , , 2.8294138, -0.008896, 2.8294138, 0.0238346, 2.8294138, -0.0297093, 2.8294138, -0.0290379, 2.8294138, 0.0008392, 2.8294138, -0.0219883, , , , , , , 
2.8298793, -0.0085603, 3.1564038, -0.0166171, , , , , , , 2.8298793, -0.0077211, 2.8298793, 0.0243381, 2.8298793, -0.0297093, 2.8298793, -0.0270237, 2.8298793, -0.0011749, 2.8298793, -0.0223239, , , , , , , 
2.8303448, -0.0082246, 3.1569231, -0.0152743, , , , , , , 2.8303448, -0.0068818, 2.8303448, 0.0238346, 2.8303448, -0.0293736, 2.8303448, -0.0270237, 2.8303448, -0.0015106, 2.8303448, -0.0199741, , , , , , , 
2.8308103, -0.0072175, 3.1574423, -0.0135958, , , , , , , 2.8308103, -0.0068818, 2.8308103, 0.0240024, 2.8308103, -0.0290379, 2.8308103, -0.0283665, 2.8308103, -0.0011749, 2.8308103, -0.0172885, , , , , , , 
2.8312759, -0.0058747, 3.1579615, -0.0146029, , , , , , , 2.8312759, -0.0072175, 2.8312759, 0.0226596, 2.8312759, -0.0280308, 2.8312759, -0.0270237, 2.8312759, -0.0015106, 2.8312759, -0.0171206, , , , , , , 
2.8317414, -0.0048676, 3.1584808, -0.0149386, , , , , , , 2.8317414, -0.0075532, 2.8317414, 0.0208133, 2.8317414, -0.027863, 2.8317414, -0.0250095, 2.8317414, -0.0015106, 2.8317414, -0.0179599, , , , , , , 
2.8322069, -0.0048676, 3.159, -0.0137636, , , , , , , 2.8322069, -0.0075532, 2.8322069, 0.0206455, 2.8322069, -0.0283665, 2.8322069, -0.0250095, 2.8322069, -0.0018463, 2.8322069, -0.0186313, , , , , , , 
2.8326724, -0.0075532, 3.1595192, -0.0135958, , , , , , , 2.8326724, -0.0065461, 2.8326724, 0.0213169, 2.8326724, -0.0287022, 2.8326724, -0.0250095, 2.8326724, -0.002182, 2.8326724, -0.018967, , , , , , , 
2.8331379, -0.0085603, 3.1600385, -0.0129244, , , , , , , 2.8331379, -0.0052033, 2.8331379, 0.0218204, 2.8331379, -0.0290379, 2.8331379, -0.0273594, 2.8331379, -0.0015106, 2.8331379, -0.0176242, , , , , , , 
2.8336034, -0.005539, 3.1605577, -0.0151064, , , , , , , 2.8336034, -0.0031891, 2.8336034, 0.023331, 2.8336034, -0.0288701, 2.8336034, -0.0310521, 2.8336034, -0.0011749, 2.8336034, -0.01561, , , , , , , 
2.834069, -0.0041962, 3.1610769, -0.0164492, , , , , , , 2.834069, -0.0008392, 2.834069, 0.0234989, 2.834069, -0.0290379, 2.834069, -0.0297093, 2.834069, -0.0015106, 2.834069, -0.0142672, , , , , , , 
2.8345345, -0.0041962, 3.1615962, -0.0159457, , , , , , , 2.8345345, 0.0006714, 2.8345345, 0.0231632, 2.8345345, -0.0292058, 2.8345345, -0.0253452, 2.8345345, -0.0018463, 2.8345345, -0.0135958, , , , , , , 
2.835, -0.0035248, 3.1621154, -0.01561, , , , , , , 2.835, 0.0008392, 2.835, 0.0243381, 2.835, -0.0290379, 2.835, -0.0226596, 2.835, -0.0015106, 2.835, -0.0162814, , , , , , , 
2.8354655, -0.0018463, 3.1626346, -0.01561, , , , , , , 2.8354655, 0.0005035, 2.8354655, 0.0246738, 2.8354655, -0.0273594, 2.8354655, -0.0236667, 2.8354655, -0.0006714, 2.8354655, -0.0184634, , , , , , , 
2.835931, -0.0001678, 3.1631538, -0.0162814, , , , , , , 2.835931, -0.0001678, 2.835931, 0.0219883, 2.835931, -0.0276951, 2.835931, -0.0263523, 2.835931, -0.0003357, 2.835931, -0.01561, , , , , , , 
2.8363966, 0.0016785, 3.1636731, -0.0162814, , , , , , , 2.8363966, -0.002182, 2.8363966, 0.018967, 2.8363966, -0.0297093, 2.8363966, -0.0256809, 2.8363966, -0.0001678, 2.8363966, -0.0097353, , , , , , , 
2.8368621, 0.0018463, 3.1641923, -0.0159457, , , , , , , 2.8368621, -0.0058747, 2.8368621, 0.0186313, 2.8368621, -0.0292058, 2.8368621, -0.0250095, 2.8368621, 0.0001678, 2.8368621, -0.0075532, , , , , , , 
2.8373276, -0.0008392, 3.1647115, -0.0169528, , , , , , , 2.8373276, -0.0082246, 2.8373276, 0.0186313, 2.8373276, -0.0271916, 2.8373276, -0.0238346, 2.8373276, 0.0005035, 2.8373276, -0.008896, , , , , , , 
2.8377931, -0.0031891, 3.1652308, -0.0159457, , , , , , , 2.8377931, -0.0082246, 2.8377931, 0.0172885, 2.8377931, -0.0258488, 2.8377931, -0.0263523, 2.8377931, -0.0003357, 2.8377931, -0.0095674, , , , , , , 
2.8382586, -0.0028534, 3.16575, -0.0139315, , , , , , , 2.8382586, -0.0068818, 2.8382586, 0.0169528, 2.8382586, -0.0256809, 2.8382586, -0.0287022, 2.8382586, -0.0015106, 2.8382586, -0.0072175, , , , , , , 
2.8387241, -0.0025177, 3.1662692, -0.0129244, , , , , , , 2.8387241, -0.0062104, 2.8387241, 0.0179599, 2.8387241, -0.0256809, 2.8387241, -0.0283665, 2.8387241, -0.0028534, 2.8387241, -0.0062104, , , , , , , 
2.8391897, -0.0041962, 3.1667885, -0.0109102, , , , , , , 2.8391897, -0.0062104, 2.8391897, 0.0199741, 2.8391897, -0.0253452, 2.8391897, -0.0263523, 2.8391897, -0.0045319, 2.8391897, -0.0095674, , , , , , , 
2.8396552, -0.0048676, 3.1673077, -0.0092317, , , , , , , 2.8396552, -0.0063783, 2.8396552, 0.0203098, 2.8396552, -0.0250095, 2.8396552, -0.0256809, 2.8396552, -0.0052033, 2.8396552, -0.0166171, , , , , , , 
2.8401207, -0.0041962, 3.1678269, -0.0099031, , , , , , , 2.8401207, -0.005539, 2.8401207, 0.0186313, 2.8401207, -0.0250095, 2.8401207, -0.0246738, 2.8401207, -0.0041962, 2.8401207, -0.0243381, , , , , , , 
2.8405862, -0.0028534, 3.1683462, -0.0102388, , , , , , , 2.8405862, -0.0052033, 2.8405862, 0.0162814, 2.8405862, -0.0258488, 2.8405862, -0.0246738, 2.8405862, -0.0035248, 2.8405862, -0.0310521, , , , , , , 
2.8410517, -0.0008392, 3.1688654, -0.0109102, , , , , , , 2.8410517, -0.005539, 2.8410517, 0.0146029, 2.8410517, -0.0260166, 2.8410517, -0.026688, 2.8410517, -0.0038605, 2.8410517, -0.0344091, , , , , , , 
2.8415172, 0.0018463, 3.1693846, -0.0124208, , , , , , , 2.8415172, -0.0068818, 2.8415172, 0.0139315, 2.8415172, -0.0263523, 2.8415172, -0.0270237, 2.8415172, -0.005539, 2.8415172, -0.0357519, , , , , , , 
2.8419828, 0.0025177, 3.1699038, -0.0130922, , , , , , , 2.8419828, -0.0092317, 2.8419828, 0.01561, 2.8419828, -0.0253452, 2.8419828, -0.0250095, 2.8419828, -0.0052033, 2.8419828, -0.0323949, , , , , , , 
2.8424483, 0.0023499, 3.1704231, -0.0117494, , , , , , , 2.8424483, -0.012253, 2.8424483, 0.0186313, 2.8424483, -0.0263523, 2.8424483, -0.0219883, 2.8424483, -0.0045319, 2.8424483, -0.026688, , , , , , , 
2.8429138, 0.0028534, 3.1709423, -0.0095674, , , , , , , 2.8429138, -0.0142672, 2.8429138, 0.0191348, 2.8429138, -0.0276951, 2.8429138, -0.0213169, 2.8429138, -0.0041962, 2.8429138, -0.0229953, , , , , , , 
2.8433793, 0.002182, 3.1714615, -0.0109102, , , , , , , 2.8433793, -0.0146029, 2.8433793, 0.0172885, 2.8433793, -0.0270237, 2.8433793, -0.0229953, 2.8433793, -0.0041962, 2.8433793, -0.0203098, , , , , , , 
2.8438448, -0.0001678, 3.1719808, -0.0149386, , , , , , , 2.8438448, -0.0135958, 2.8438448, 0.0157778, 2.8438448, -0.0270237, 2.8438448, -0.0253452, 2.8438448, -0.0045319, 2.8438448, -0.0176242, , , , , , , 
2.8443103, -0.0035248, 3.1725, -0.0157778, , , , , , , 2.8443103, -0.0135958, 2.8443103, 0.0152743, 2.8443103, -0.0273594, 2.8443103, -0.0250095, 2.8443103, -0.0038605, 2.8443103, -0.0162814, , , , , , , 
2.8447759, -0.005539, 3.1730192, -0.0129244, , , , , , , 2.8447759, -0.0125887, 2.8447759, 0.0159457, 2.8447759, -0.0276951, 2.8447759, -0.0229953, 2.8447759, -0.0045319, 2.8447759, -0.0166171, , , , , , , 
2.8452414, -0.0058747, 3.1735385, -0.011078, , , , , , , 2.8452414, -0.0117494, 2.8452414, 0.0171206, 2.8452414, -0.0290379, 2.8452414, -0.0229953, 2.8452414, -0.0057069, 2.8452414, -0.0162814, , , , , , , 
2.8457069, -0.0062104, 3.1740577, -0.0112459, , , , , , , 2.8457069, -0.012253, 2.8457069, 0.0179599, 2.8457069, -0.0297093, 2.8457069, -0.0229953, 2.8457069, -0.0058747, 2.8457069, -0.0157778, , , , , , , 
2.8461724, -0.0082246, 3.1745769, -0.0124208, , , , , , , 2.8461724, -0.012253, 2.8461724, 0.0181277, 2.8461724, -0.0280308, 2.8461724, -0.0236667, 2.8461724, -0.0065461, 2.8461724, -0.0176242, , , , , , , 
2.8466379, -0.0115816, 3.1750962, -0.0125887, , , , , , , 2.8466379, -0.0135958, 2.8466379, 0.0172885, 2.8466379, -0.0263523, 2.8466379, -0.0260166, 2.8466379, -0.0070497, 2.8466379, -0.021149, , , , , , , 
2.8471034, -0.0129244, 3.1756154, -0.0124208, , , , , , , 2.8471034, -0.0135958, 2.8471034, 0.0166171, 2.8471034, -0.0270237, 2.8471034, -0.0276951, 2.8471034, -0.0075532, 2.8471034, -0.0236667, , , , , , , 
2.847569, -0.012253, 3.1761346, -0.0125887, , , , , , , 2.847569, -0.012253, 2.847569, 0.0162814, 2.847569, -0.0292058, 2.847569, -0.027863, 2.847569, -0.0065461, 2.847569, -0.0231632, , , , , , , 
2.8480345, -0.0105745, 3.1766538, -0.0137636, , , , , , , 2.8480345, -0.0109102, 2.8480345, 0.0179599, 2.8480345, -0.030045, 2.8480345, -0.0275273, 2.8480345, -0.0050355, 2.8480345, -0.0209812, , , , , , , 
2.8485, -0.0102388, 3.1771731, -0.0139315, , , , , , , 2.8485, -0.0115816, 2.8485, 0.0179599, 2.8485, -0.0290379, 2.8485, -0.0260166, 2.8485, -0.0050355, 2.8485, -0.0198062, , , , , , , 
2.8489655, -0.0099031, 3.1776923, -0.0112459, , , , , , , 2.8489655, -0.012253, 2.8489655, 0.0162814, 2.8489655, -0.0290379, 2.8489655, -0.023331, 2.8489655, -0.0058747, 2.8489655, -0.018967, , , , , , , 
2.849431, -0.0090639, 3.1782115, -0.0099031, , , , , , , 2.849431, -0.0115816, 2.849431, 0.01561, 2.849431, -0.0290379, 2.849431, -0.023331, 2.849431, -0.0065461, 2.849431, -0.0176242, , , , , , , 
2.8498966, -0.0072175, 3.1787308, -0.0099031, , , , , , , 2.8498966, -0.0095674, 2.8498966, 0.0166171, 2.8498966, -0.0288701, 2.8498966, -0.0250095, 2.8498966, -0.0068818, 2.8498966, -0.0169528, , , , , , , 
2.8503621, -0.0048676, 3.17925, -0.0099031, , , , , , , 2.8503621, -0.0085603, 2.8503621, 0.0172885, 2.8503621, -0.0283665, 2.8503621, -0.0263523, 2.8503621, -0.0083925, 2.8503621, -0.0176242, , , , , , , 
2.8508276, -0.0018463, 3.1797692, -0.008896, , , , , , , 2.8508276, -0.0087282, 2.8508276, 0.0169528, 2.8508276, -0.0270237, 2.8508276, -0.0276951, 2.8508276, -0.0083925, 2.8508276, -0.0179599, , , , , , , 
2.8512931, -0.0018463, 3.1802885, -0.0073854, , , , , , , 2.8512931, -0.0092317, 2.8512931, 0.0166171, 2.8512931, -0.0265202, 2.8512931, -0.0310521, 2.8512931, -0.0065461, 2.8512931, -0.0162814, , , , , , , 
2.8517586, -0.0028534, 3.1808077, -0.0058747, , , , , , , 2.8517586, -0.0099031, 2.8517586, 0.0152743, 2.8517586, -0.0283665, 2.8517586, -0.0330663, 2.8517586, -0.0062104, 2.8517586, -0.0139315, , , , , , , 
2.8522241, -0.0041962, 3.1813269, -0.0057069, , , , , , , 2.8522241, -0.0102388, 2.8522241, 0.014435, 2.8522241, -0.0283665, 2.8522241, -0.0323949, 2.8522241, -0.0062104, 2.8522241, -0.0130922, , , , , , , 
2.8526897, -0.0041962, 3.1818462, -0.0075532, , , , , , , 2.8526897, -0.0095674, 2.8526897, 0.0135958, 2.8526897, -0.0276951, 2.8526897, -0.030045, 2.8526897, -0.0052033, 2.8526897, -0.012253, , , , , , , 
2.8531552, -0.0045319, 3.1823654, -0.0099031, , , , , , , 2.8531552, -0.0095674, 2.8531552, 0.0125887, 2.8531552, -0.0270237, 2.8531552, -0.027863, 2.8531552, -0.0045319, 2.8531552, -0.0135958, , , , , , , 
2.8536207, -0.0052033, 3.1828846, -0.011078, , , , , , , 2.8536207, -0.0095674, 2.8536207, 0.0132601, 2.8536207, -0.0273594, 2.8536207, -0.0270237, 2.8536207, -0.0031891, 2.8536207, -0.0166171, , , , , , , 
2.8540862, -0.0048676, 3.1834038, -0.0119173, , , , , , , 2.8540862, -0.0109102, 2.8540862, 0.0146029, 2.8540862, -0.0276951, 2.8540862, -0.0276951, 2.8540862, -0.0015106, 2.8540862, -0.0193027, , , , , , , 
2.8545517, -0.0050355, 3.1839231, -0.0112459, , , , , , , 2.8545517, -0.0104067, 2.8545517, 0.0157778, 2.8545517, -0.0263523, 2.8545517, -0.0287022, 2.8545517, -0.0008392, 2.8545517, -0.0209812, , , , , , , 
2.8550172, -0.0062104, 3.1844423, -0.0085603, , , , , , , 2.8550172, -0.0095674, 2.8550172, 0.0159457, 2.8550172, -0.0253452, 2.8550172, -0.0280308, 2.8550172, -0.0015106, 2.8550172, -0.0216526, , , , , , , 
2.8554828, -0.0060426, 3.1849615, -0.0068818, , , , , , , 2.8554828, -0.0099031, 2.8554828, 0.0152743, 2.8554828, -0.0263523, 2.8554828, -0.0270237, 2.8554828, -0.0028534, 2.8554828, -0.0209812, , , , , , , 
2.8559483, -0.005539, 3.1854808, -0.0038605, , , , , , , 2.8559483, -0.008896, 2.8559483, 0.0151064, 2.8559483, -0.0261845, 2.8559483, -0.0251774, 2.8559483, -0.0028534, 2.8559483, -0.018967, , , , , , , 
2.8564138, -0.005539, 3.186, -0.0018463, , , , , , , 2.8564138, -0.0075532, 2.8564138, 0.0164492, 2.8564138, -0.0256809, 2.8564138, -0.0236667, 2.8564138, -0.0028534, 2.8564138, -0.0162814, , , , , , , 
2.8568793, -0.0065461, 3.1865192, -0.003357, , , , , , , 2.8568793, -0.0082246, 2.8568793, 0.0179599, 2.8568793, -0.0256809, 2.8568793, -0.0240024, 2.8568793, -0.0052033, 2.8568793, -0.0142672, , , , , , , 
2.8573448, -0.0082246, 3.1870385, -0.0052033, , , , , , , 2.8573448, -0.0109102, 2.8573448, 0.0179599, 2.8573448, -0.0250095, 2.8573448, -0.0250095, 2.8573448, -0.005539, 2.8573448, -0.0149386, , , , , , , 
2.8578103, -0.0085603, 3.1875577, -0.0068818, , , , , , , 2.8578103, -0.0132601, 2.8578103, 0.0186313, 2.8578103, -0.0253452, 2.8578103, -0.0256809, 2.8578103, -0.0045319, 2.8578103, -0.01561, , , , , , , 
2.8582759, -0.0102388, 3.1880769, -0.0078889, , , , , , , 2.8582759, -0.0132601, 2.8582759, 0.0199741, 2.8582759, -0.026688, 2.8582759, -0.0256809, 2.8582759, -0.0036927, 2.8582759, -0.0151064, , , , , , , 
2.8587414, -0.012253, 3.1885962, -0.0105745, , , , , , , 2.8587414, -0.0125887, 2.8587414, 0.0213169, 2.8587414, -0.026688, 2.8587414, -0.0256809, 2.8587414, -0.0041962, 2.8587414, -0.0142672, , , , , , , 
2.8592069, -0.0132601, 3.1891154, -0.0129244, , , , , , , 2.8592069, -0.0112459, 2.8592069, 0.0216526, 2.8592069, -0.0260166, 2.8592069, -0.0270237, 2.8592069, -0.0045319, 2.8592069, -0.0125887, , , , , , , 
2.8596724, -0.0137636, 3.1896346, -0.0130922, , , , , , , 2.8596724, -0.0109102, 2.8596724, 0.0226596, 2.8596724, -0.0260166, 2.8596724, -0.0271916, 2.8596724, -0.0045319, 2.8596724, -0.0127565, , , , , , , 
2.8601379, -0.0149386, 3.1901538, -0.011078, , , , , , , 2.8601379, -0.0112459, 2.8601379, 0.024506, 2.8601379, -0.0260166, 2.8601379, -0.0270237, 2.8601379, -0.0038605, 2.8601379, -0.0135958, , , , , , , 
2.8606034, -0.0149386, 3.1906731, -0.0117494, , , , , , , 2.8606034, -0.0125887, 2.8606034, 0.0256809, 2.8606034, -0.0270237, 2.8606034, -0.0260166, 2.8606034, -0.0028534, 2.8606034, -0.0149386, , , , , , , 
2.861069, -0.0159457, 3.1911923, -0.0142672, , , , , , , 2.861069, -0.0129244, 2.861069, 0.0246738, 2.861069, -0.0276951, 2.861069, -0.0260166, 2.861069, -0.0018463, 2.861069, -0.01561, , , , , , , 
2.8615345, -0.0181277, 3.1917115, -0.01561, , , , , , , 2.8615345, -0.0129244, 2.8615345, 0.023331, 2.8615345, -0.0276951, 2.8615345, -0.0283665, 2.8615345, -0.0023499, 2.8615345, -0.0152743, , , , , , , 
2.862, -0.0186313, 3.1922308, -0.0164492, , , , , , , 2.862, -0.012253, 2.862, 0.0226596, 2.862, -0.0275273, 2.862, -0.0307164, 2.862, -0.0028534, 2.862, -0.017792, , , , , , , 
2.8624655, -0.0176242, 3.19275, -0.01561, , , , , , , 2.8624655, -0.012253, 2.8624655, 0.0229953, 2.8624655, -0.0285344, 2.8624655, -0.0313878, 2.8624655, -0.0031891, 2.8624655, -0.0198062, , , , , , , 
2.862931, -0.0169528, 3.1932692, -0.0135958, , , , , , , 2.862931, -0.0129244, 2.862931, 0.0213169, 2.862931, -0.0290379, 2.862931, -0.0303807, 2.862931, -0.0040284, 2.862931, -0.0206455, , , , , , , 
2.8633966, -0.0164492, 3.1937885, -0.0132601, , , , , , , 2.8633966, -0.0129244, 2.8633966, 0.0209812, 2.8633966, -0.0285344, 2.8633966, -0.0293736, 2.8633966, -0.0035248, 2.8633966, -0.021149, , , , , , , 
2.8638621, -0.0162814, 3.1943077, -0.0149386, , , , , , , 2.8638621, -0.012253, 2.8638621, 0.0203098, 2.8638621, -0.026688, 2.8638621, -0.0293736, 2.8638621, -0.0035248, 2.8638621, -0.0216526, , , , , , , 
2.8643276, -0.0169528, 3.1948269, -0.0149386, , , , , , , 2.8643276, -0.0117494, 2.8643276, 0.0172885, 2.8643276, -0.0263523, 2.8643276, -0.0288701, 2.8643276, -0.0058747, 2.8643276, -0.0209812, , , , , , , 
2.8647931, -0.0182956, 3.1953462, -0.0142672, , , , , , , 2.8647931, -0.012253, 2.8647931, 0.0149386, 2.8647931, -0.0260166, 2.8647931, -0.0297093, 2.8647931, -0.0072175, 2.8647931, -0.0199741, , , , , , , 
2.8652586, -0.018967, 3.1958654, -0.011078, , , , , , , 2.8652586, -0.0117494, 2.8652586, 0.0152743, 2.8652586, -0.026688, 2.8652586, -0.0310521, 2.8652586, -0.005539, 2.8652586, -0.0193027, , , , , , , 
2.8657241, -0.0203098, 3.1963846, -0.008896, , , , , , , 2.8657241, -0.0119173, 2.8657241, 0.0172885, 2.8657241, -0.0273594, 2.8657241, -0.0307164, 2.8657241, -0.0035248, 2.8657241, -0.018967, , , , , , , 
2.8661897, -0.0213169, 3.1969038, -0.0112459, , , , , , , 2.8661897, -0.012253, 2.8661897, 0.0193027, 2.8661897, -0.0276951, 2.8661897, -0.0307164, 2.8661897, -0.0038605, 2.8661897, -0.0164492, , , , , , , 
2.8666552, -0.0218204, 3.1974231, -0.0135958, , , , , , , 2.8666552, -0.0115816, 2.8666552, 0.0199741, 2.8666552, -0.0276951, 2.8666552, -0.0290379, 2.8666552, -0.005539, 2.8666552, -0.0149386, , , , , , , 
2.8671207, -0.0209812, 3.1979423, -0.0142672, , , , , , , 2.8671207, -0.0104067, 2.8671207, 0.0193027, 2.8671207, -0.0276951, 2.8671207, -0.0270237, 2.8671207, -0.0068818, 2.8671207, -0.0162814, , , , , , , 
2.8675862, -0.018967, 3.1984615, -0.0135958, , , , , , , 2.8675862, -0.0109102, 2.8675862, 0.0186313, 2.8675862, -0.0273594, 2.8675862, -0.0270237, 2.8675862, -0.005539, 2.8675862, -0.0176242, , , , , , , 
2.8680517, -0.0159457, 3.1989808, -0.012253, , , , , , , 2.8680517, -0.0112459, 2.8680517, 0.0182956, 2.8680517, -0.027863, 2.8680517, -0.0290379, 2.8680517, -0.005539, 2.8680517, -0.0176242, , , , , , , 
2.8685172, -0.0135958, 3.1995, -0.0115816, , , , , , , 2.8685172, -0.0095674, 2.8685172, 0.017792, 2.8685172, -0.0285344, 2.8685172, -0.030045, 2.8685172, -0.0063783, 2.8685172, -0.0193027, , , , , , , 
2.8689828, -0.0139315, 3.2000192, -0.0119173, , , , , , , 2.8689828, -0.0078889, 2.8689828, 0.0169528, 2.8689828, -0.0293736, 2.8689828, -0.0297093, 2.8689828, -0.0075532, 2.8689828, -0.0229953, , , , , , , 
2.8694483, -0.0162814, 3.2005385, -0.0115816, , , , , , , 2.8694483, -0.0082246, 2.8694483, 0.0164492, 2.8694483, -0.0297093, 2.8694483, -0.0283665, 2.8694483, -0.0058747, 2.8694483, -0.0256809, , , , , , , 
2.8699138, -0.0181277, 3.2010577, -0.0115816, , , , , , , 2.8699138, -0.008896, 2.8699138, 0.0152743, 2.8699138, -0.0305486, 2.8699138, -0.0270237, 2.8699138, -0.0041962, 2.8699138, -0.0271916, , , , , , , 
2.8703793, -0.0191348, 3.2015769, -0.0115816, , , , , , , 2.8703793, -0.0082246, 2.8703793, 0.0149386, 2.8703793, -0.0290379, 2.8703793, -0.0276951, 2.8703793, -0.0035248, 2.8703793, -0.0283665, , , , , , , 
2.8708448, -0.0196384, 3.2020962, -0.0102388, , , , , , , 2.8708448, -0.0072175, 2.8708448, 0.0149386, 2.8708448, -0.0271916, 2.8708448, -0.0288701, 2.8708448, -0.0030213, 2.8708448, -0.0307164, , , , , , , 
2.8713103, -0.0196384, 3.2026154, -0.0085603, , , , , , , 2.8713103, -0.0068818, 2.8713103, 0.0146029, 2.8713103, -0.0263523, 2.8713103, -0.0276951, 2.8713103, -0.0025177, 2.8713103, -0.0297093, , , , , , , 
2.8717759, -0.0199741, 3.2031346, -0.0082246, , , , , , , 2.8717759, -0.0075532, 2.8717759, 0.0135958, 2.8717759, -0.0263523, 2.8717759, -0.0253452, 2.8717759, -0.0018463, 2.8717759, -0.0243381, , , , , , , 
2.8722414, -0.0203098, 3.2036538, -0.0075532, , , , , , , 2.8722414, -0.0075532, 2.8722414, 0.0146029, 2.8722414, -0.026688, 2.8722414, -0.0250095, 2.8722414, -0.002182, 2.8722414, -0.0196384, , , , , , , 
2.8727069, -0.0179599, 3.2041731, -0.0058747, , , , , , , 2.8727069, -0.0068818, 2.8727069, 0.0159457, 2.8727069, -0.0270237, 2.8727069, -0.0250095, 2.8727069, -0.0028534, 2.8727069, -0.0182956, , , , , , , 
2.8731724, -0.0176242, 3.2046923, -0.0070497, , , , , , , 2.8731724, -0.0065461, 2.8731724, 0.0172885, 2.8731724, -0.027863, 2.8731724, -0.0246738, 2.8731724, -0.0031891, 2.8731724, -0.018967, , , , , , , 
2.8736379, -0.0176242, 3.2052115, -0.0102388, , , , , , , 2.8736379, -0.0082246, 2.8736379, 0.0179599, 2.8736379, -0.0287022, 2.8736379, -0.023331, 2.8736379, -0.0031891, 2.8736379, -0.0162814, , , , , , , 
2.8741034, -0.0166171, 3.2057308, -0.0115816, , , , , , , 2.8741034, -0.0105745, 2.8741034, 0.0172885, 2.8741034, -0.0297093, 2.8741034, -0.024506, 2.8741034, -0.003357, 2.8741034, -0.0119173, , , , , , , 
2.874569, -0.0176242, 3.20625, -0.0102388, , , , , , , 2.874569, -0.0119173, 2.874569, 0.0166171, 2.874569, -0.0298772, 2.874569, -0.0256809, 2.874569, -0.0031891, 2.874569, -0.0162814, , , , , , , 
2.8750345, -0.0203098, 3.2067692, -0.0075532, , , , , , , 2.8750345, -0.0112459, 2.8750345, 0.0179599, 2.8750345, -0.0290379, 2.8750345, -0.0253452, 2.8750345, -0.0025177, 2.8750345, -0.0263523, , , , , , , 
2.8755, -0.0229953, 3.2072885, -0.0058747, , , , , , , 2.8755, -0.0102388, 2.8755, 0.0199741, 2.8755, -0.0273594, 2.8755, -0.0255131, 2.8755, -0.0028534, 2.8755, -0.0350805, , , , , , , 
2.8759655, -0.0216526, 3.2078077, -0.005539, , , , , , , 2.8759655, -0.0105745, 2.8759655, 0.0203098, 2.8759655, -0.027863, 2.8759655, -0.0250095, 2.8759655, -0.0031891, 2.8759655, -0.0387732, , , , , , , 
2.876431, -0.018967, 3.2083269, -0.0048676, , , , , , , 2.876431, -0.0117494, 2.876431, 0.0196384, 2.876431, -0.0293736, 2.876431, -0.0263523, 2.876431, -0.0035248, 2.876431, -0.0407874, , , , , , , 
2.8768966, -0.0182956, 3.2088462, -0.0045319, , , , , , , 2.8768966, -0.0112459, 2.8768966, 0.0184634, 2.8768966, -0.0287022, 2.8768966, -0.0283665, 2.8768966, -0.0031891, 2.8768966, -0.0448157, , , , , , , 
2.8773621, -0.0182956, 3.2093654, -0.0043641, , , , , , , 2.8773621, -0.0102388, 2.8773621, 0.018967, 2.8773621, -0.0283665, 2.8773621, -0.0292058, 2.8773621, -0.0036927, 2.8773621, -0.0565652, , , , , , , 
2.8778276, -0.018967, 3.2098846, -0.0050355, , , , , , , 2.8778276, -0.0105745, 2.8778276, 0.0199741, 2.8778276, -0.0283665, 2.8778276, -0.0283665, 2.8778276, -0.0048676, 2.8778276, -0.0693217, , , , , , , 
2.8782931, -0.018967, 3.2104038, -0.0068818, , , , , , , 2.8782931, -0.0109102, 2.8782931, 0.0209812, 2.8782931, -0.0276951, 2.8782931, -0.0270237, 2.8782931, -0.0063783, 2.8782931, -0.0699931, , , , , , , 
